time,temperature_2m,apparent_temperature,relative_humidity_2m
2026-01-25 18:00:00,5.4,2.1,90
2026-01-25 19:00:00,4.8,1.5,92
2026-01-25 20:00:00,4.0,0.4,94
2026-01-25 21:00:00,3.8,0.4,95
2026-01-25 22:00:00,3.6,0.3,95
2026-01-25 23:00:00,3.4,0.1,95
2026-01-26 00:00:00,3.2,-0.1,95
2026-01-26 01:00:00,3.0,-0.6,93
2026-01-26 02:00:00,3.0,-0.4,92
2026-01-26 03:00:00,2.8,-0.4,94
2026-01-26 04:00:00,2.7,-0.8,93
2026-01-26 05:00:00,2.5,-1.0,93
2026-01-26 06:00:00,2.5,-1.2,90
2026-01-26 07:00:00,2.4,-1.3,89
2026-01-26 08:00:00,2.2,-1.4,90
2026-01-26 09:00:00,2.5,-1.0,89
2026-01-26 10:00:00,3.2,-0.3,85
2026-01-26 11:00:00,3.8,0.3,80
2026-01-26 12:00:00,4.5,0.8,77
2026-01-26 13:00:00,5.0,1.3,75
2026-01-26 14:00:00,5.2,1.6,74
2026-01-26 15:00:00,5.6,1.8,72
2026-01-26 16:00:00,6.6,3.0,68
2026-01-26 17:00:00,6.8,4.1,69
2026-01-26 18:00:00,5.6,3.2,77
2026-01-26 19:00:00,5.1,2.4,77
2026-01-26 20:00:00,4.7,1.8,84
2026-01-26 21:00:00,3.7,0.8,88
2026-01-26 22:00:00,2.8,-0.1,91
2026-01-26 23:00:00,2.5,-0.6,91
2026-01-27 00:00:00,2.2,-1.0,92
2026-01-27 01:00:00,1.9,-1.4,92
2026-01-27 02:00:00,1.8,-1.4,94
2026-01-27 03:00:00,1.6,-1.7,95
2026-01-27 04:00:00,1.5,-1.8,95
2026-01-27 05:00:00,1.6,-1.8,95
2026-01-27 06:00:00,1.9,-1.4,94
2026-01-27 07:00:00,2.3,-0.9,94
2026-01-27 08:00:00,2.5,-0.6,94
2026-01-27 09:00:00,3.3,-0.1,89
2026-01-27 10:00:00,4.3,1.3,85
2026-01-27 11:00:00,5.2,2.6,81
2026-01-27 12:00:00,6.1,3.8,76
2026-01-27 13:00:00,6.8,4.6,74
2026-01-27 14:00:00,6.4,4.2,73
2026-01-27 15:00:00,6.8,4.8,71
2026-01-27 16:00:00,6.8,4.7,70
2026-01-27 17:00:00,6.8,4.5,70
2026-01-27 18:00:00,6.3,4.6,82
2026-01-27 19:00:00,6.1,4.1,81
2026-01-27 20:00:00,5.3,3.6,84
2026-01-27 21:00:00,4.9,3.0,87
2026-01-27 22:00:00,4.6,2.1,86
2026-01-27 23:00:00,4.3,1.6,86
2026-01-28 00:00:00,3.2,1.0,89
2026-01-28 01:00:00,3.1,0.6,90
2026-01-28 02:00:00,2.7,0.4,94
2026-01-28 03:00:00,2.2,-0.1,96
2026-01-28 04:00:00,2.2,0.3,96
2026-01-28 05:00:00,1.7,-0.3,98
2026-01-28 06:00:00,1.4,-0.6,99
2026-01-28 07:00:00,0.8,-1.5,100
2026-01-28 08:00:00,0.1,-2.3,100
2026-01-28 09:00:00,2.2,0.2,99
2026-01-28 10:00:00,4.3,2.7,97
2026-01-28 11:00:00,6.8,5.0,81
2026-01-28 12:00:00,8.0,5.7,67
2026-01-28 13:00:00,8.2,6.0,65
2026-01-28 14:00:00,8.4,6.1,63
2026-01-28 15:00:00,8.7,6.4,62
2026-01-28 16:00:00,8.8,6.3,61
2026-01-28 17:00:00,8.4,5.6,62
2026-01-28 18:00:00,7.2,4.8,73
2026-01-28 19:00:00,6.2,3.7,76
2026-01-28 20:00:00,6.6,4.0,79
2026-01-28 21:00:00,6.0,3.2,79
2026-01-28 22:00:00,5.3,2.4,79
2026-01-28 23:00:00,4.9,1.9,81
2026-01-29 00:00:00,4.7,1.5,83
2026-01-29 01:00:00,4.3,1.4,84
2026-01-29 02:00:00,4.3,1.3,83
2026-01-29 03:00:00,4.2,1.1,84
2026-01-29 04:00:00,3.8,0.6,86
2026-01-29 05:00:00,4.1,0.7,85
2026-01-29 06:00:00,4.1,0.7,84
2026-01-29 07:00:00,4.2,0.9,84
2026-01-29 08:00:00,4.4,1.2,84
2026-01-29 09:00:00,4.9,2.1,86
2026-01-29 10:00:00,5.5,2.8,84
2026-01-29 11:00:00,6.6,3.9,79
2026-01-29 12:00:00,7.7,4.8,75
2026-01-29 13:00:00,8.1,5.1,74
2026-01-29 14:00:00,7.4,4.8,79
2026-01-29 15:00:00,7.4,4.7,83
2026-01-29 16:00:00,7.5,4.9,86
2026-01-29 17:00:00,7.1,4.2,90
2026-01-29 18:00:00,6.6,3.6,91
2026-01-29 19:00:00,6.2,2.9,91
2026-01-29 20:00:00,4.8,1.3,95
2026-01-29 21:00:00,4.6,1.0,95
2026-01-29 22:00:00,4.4,0.7,94
2026-01-29 23:00:00,4.3,0.6,95
2026-01-30 00:00:00,4.2,0.4,95
2026-01-30 01:00:00,4.1,0.5,96
2026-01-30 02:00:00,4.1,0.9,96
2026-01-30 03:00:00,4.0,0.6,96
2026-01-30 04:00:00,3.7,0.2,96
2026-01-30 05:00:00,3.5,-0.0,96
2026-01-30 06:00:00,3.5,-0.3,93
2026-01-30 07:00:00,3.2,-0.5,92
2026-01-30 08:00:00,3.0,-0.8,91
2026-01-30 09:00:00,3.1,-0.9,89
2026-01-30 10:00:00,3.7,-0.4,85
2026-01-30 11:00:00,4.0,-0.2,82
2026-01-30 12:00:00,4.6,0.2,78
2026-01-30 13:00:00,4.8,0.6,77
2026-01-30 14:00:00,4.2,0.3,79
2026-01-30 15:00:00,3.8,-0.1,82
2026-01-30 16:00:00,3.9,-0.2,83
2026-01-30 17:00:00,3.6,-0.2,86
2026-01-30 18:00:00,3.2,-0.7,90
2026-01-30 19:00:00,3.0,-1.0,91
2026-01-30 20:00:00,3.1,-0.6,92
2026-01-30 21:00:00,3.0,-0.6,91
2026-01-30 22:00:00,3.0,-0.5,92
2026-01-30 23:00:00,3.0,-0.6,91
2026-01-31 00:00:00,2.8,-0.6,91
2026-01-31 01:00:00,2.7,-1.0,90
2026-01-31 02:00:00,2.8,-0.5,91
2026-01-31 03:00:00,2.5,-0.8,91
2026-01-31 04:00:00,2.3,-0.9,92
2026-01-31 05:00:00,2.2,-1.1,91
2026-01-31 06:00:00,2.0,-1.3,91
2026-01-31 07:00:00,1.7,-1.7,92
2026-01-31 08:00:00,2.2,-1.1,90
2026-01-31 09:00:00,2.5,-0.6,88
2026-01-31 10:00:00,3.2,0.1,84
2026-01-31 11:00:00,4.0,1.1,81
2026-01-31 12:00:00,4.7,2.3,77
2026-01-31 13:00:00,5.4,3.2,75
2026-01-31 14:00:00,4.8,2.5,74
2026-01-31 15:00:00,5.4,3.0,73
2026-01-31 16:00:00,5.8,3.0,71
2026-01-31 17:00:00,5.7,2.9,69
2026-01-31 18:00:00,5.5,3.6,80
2026-01-31 19:00:00,5.2,3.3,80
2026-01-31 20:00:00,4.9,2.7,77
2026-01-31 21:00:00,4.3,2.1,83
2026-01-31 22:00:00,4.1,1.7,85
2026-01-31 23:00:00,3.0,0.6,90
2026-02-01 00:00:00,2.7,0.1,90
2026-02-01 01:00:00,2.2,-0.3,92
2026-02-01 02:00:00,2.0,-0.5,94
2026-02-01 03:00:00,2.0,-0.6,94
2026-02-01 04:00:00,1.7,-0.9,94
2026-02-01 05:00:00,1.2,-1.3,95
2026-02-01 06:00:00,0.6,-1.8,96
2026-02-01 07:00:00,0.3,-2.3,96
2026-02-01 08:00:00,1.4,-1.3,96
2026-02-01 09:00:00,2.5,0.5,92
2026-02-01 10:00:00,4.2,2.3,87
2026-02-01 11:00:00,6.1,4.3,79
2026-02-01 12:00:00,7.5,5.4,68
2026-02-01 13:00:00,8.2,5.9,64
2026-02-01 14:00:00,7.8,5.7,64
2026-02-01 15:00:00,8.6,6.6,62
2026-02-01 16:00:00,8.8,6.5,60
2026-02-01 17:00:00,8.3,5.4,62
2026-02-01 18:00:00,6.6,3.8,73
2026-02-01 19:00:00,5.8,3.3,77
2026-02-01 20:00:00,5.7,3.3,81
2026-02-01 21:00:00,5.3,2.9,83
2026-02-01 22:00:00,5.0,2.3,84
2026-02-01 23:00:00,4.6,2.0,85
2026-02-02 00:00:00,3.7,1.2,87
2026-02-02 01:00:00,3.1,0.6,88
2026-02-02 02:00:00,3.0,0.6,91
2026-02-02 03:00:00,2.5,0.0,92
2026-02-02 04:00:00,2.5,0.2,92
2026-02-02 05:00:00,2.0,-0.0,93
2026-02-02 06:00:00,1.9,-0.2,93
2026-02-02 07:00:00,2.0,-0.1,94
2026-02-02 08:00:00,2.3,0.4,98
2026-02-02 09:00:00,3.5,1.6,97
2026-02-02 10:00:00,5.5,4.1,92
2026-02-02 11:00:00,7.7,6.3,81
2026-02-02 12:00:00,9.3,8.1,74
2026-02-02 13:00:00,10.6,9.6,68
2026-02-02 14:00:00,10.8,9.7,64
2026-02-02 15:00:00,11.5,9.6,59
2026-02-02 16:00:00,11.6,9.5,55
2026-02-02 17:00:00,11.0,9.1,59
2026-02-02 18:00:00,8.6,6.6,71
2026-02-02 19:00:00,7.9,5.8,69
2026-02-02 20:00:00,7.7,5.6,69
2026-02-02 21:00:00,7.4,5.4,69
2026-02-02 22:00:00,7.0,4.9,69
2026-02-02 23:00:00,6.0,3.5,74
2026-02-03 00:00:00,5.4,2.9,77
2026-02-03 01:00:00,4.8,2.2,79
2026-02-03 02:00:00,4.8,2.0,81
2026-02-03 03:00:00,5.2,2.6,83
2026-02-03 04:00:00,5.2,2.5,84
2026-02-03 05:00:00,4.6,1.8,85
2026-02-03 06:00:00,4.9,2.2,84
2026-02-03 07:00:00,5.4,2.8,82
2026-02-03 08:00:00,5.7,2.7,82
2026-02-03 09:00:00,6.7,3.7,80
2026-02-03 10:00:00,7.8,5.3,75
2026-02-03 11:00:00,8.8,5.8,70
2026-02-03 12:00:00,9.8,6.9,66
2026-02-03 13:00:00,11.3,8.5,59
2026-02-03 14:00:00,10.6,7.7,60
2026-02-03 15:00:00,10.9,8.3,60
2026-02-03 16:00:00,10.8,8.4,62
2026-02-03 17:00:00,10.6,8.7,67
2026-02-03 18:00:00,9.7,7.9,73
2026-02-03 19:00:00,9.2,7.1,73
2026-02-03 20:00:00,8.9,6.8,77
2026-02-03 21:00:00,8.4,6.5,79
2026-02-03 22:00:00,7.7,5.9,82
2026-02-03 23:00:00,6.9,5.1,81
2026-02-04 00:00:00,6.3,4.4,82
2026-02-04 01:00:00,5.8,4.0,83
2026-02-04 02:00:00,5.8,3.9,83
2026-02-04 03:00:00,5.4,3.6,84
2026-02-04 04:00:00,4.9,3.0,85
2026-02-04 05:00:00,4.4,2.5,87
2026-02-04 06:00:00,3.8,1.7,90
2026-02-04 07:00:00,3.6,1.5,91
2026-02-04 08:00:00,4.3,2.3,93
2026-02-04 09:00:00,6.5,4.6,87
2026-02-04 10:00:00,7.5,6.0,85
2026-02-04 11:00:00,8.9,7.5,81
2026-02-04 12:00:00,10.9,9.7,72
2026-02-04 13:00:00,11.5,10.0,67
2026-02-04 14:00:00,10.8,9.2,70
2026-02-04 15:00:00,10.5,8.9,74
2026-02-04 16:00:00,10.2,8.9,77
2026-02-04 17:00:00,10.1,9.0,80
2026-02-04 18:00:00,9.6,8.6,86
2026-02-04 19:00:00,9.4,8.3,87
2026-02-04 20:00:00,8.7,7.9,93
2026-02-04 21:00:00,8.8,7.8,92
2026-02-04 22:00:00,8.7,8.0,94
2026-02-04 23:00:00,8.2,7.5,94
2026-02-05 00:00:00,7.4,6.6,97
2026-02-05 01:00:00,6.8,5.8,98
2026-02-05 02:00:00,7.2,6.3,100
2026-02-05 03:00:00,6.8,5.6,99
2026-02-05 04:00:00,6.3,4.9,100
2026-02-05 05:00:00,5.9,4.6,99
2026-02-05 06:00:00,5.8,4.4,100
2026-02-05 07:00:00,5.3,3.8,99
2026-02-05 08:00:00,4.8,3.4,100
2026-02-05 09:00:00,6.3,5.1,99
2026-02-05 10:00:00,8.6,7.4,98
2026-02-05 11:00:00,10.9,10.1,86
2026-02-05 12:00:00,12.9,12.5,78
2026-02-05 13:00:00,14.4,14.7,69
2026-02-05 14:00:00,13.8,13.2,69
2026-02-05 15:00:00,14.4,13.7,67
2026-02-05 16:00:00,14.0,12.9,70
2026-02-05 17:00:00,13.0,11.8,77
2026-02-05 18:00:00,11.9,10.9,83
2026-02-05 19:00:00,11.5,11.0,87
2026-02-05 20:00:00,10.4,9.5,93
2026-02-05 21:00:00,10.1,8.8,93
2026-02-05 22:00:00,10.2,9.1,92
2026-02-05 23:00:00,10.2,9.1,90
2026-02-06 00:00:00,9.8,7.9,89
2026-02-06 01:00:00,9.8,8.0,89
2026-02-06 02:00:00,9.9,8.5,90
2026-02-06 03:00:00,9.9,8.1,92
2026-02-06 04:00:00,9.6,7.8,93
2026-02-06 05:00:00,9.1,7.2,94
2026-02-06 06:00:00,8.9,6.6,92
2026-02-06 07:00:00,9.4,7.2,88
2026-02-06 08:00:00,9.5,7.3,88
2026-02-06 09:00:00,9.4,6.8,90
2026-02-06 10:00:00,8.8,5.6,90
2026-02-06 11:00:00,7.8,4.3,90
2026-02-06 12:00:00,7.6,4.2,90
2026-02-06 13:00:00,7.5,4.3,89
2026-02-06 14:00:00,6.2,2.6,91
2026-02-06 15:00:00,6.3,2.8,87
2026-02-06 16:00:00,6.4,2.6,81
2026-02-06 17:00:00,6.2,2.4,75
2026-02-06 18:00:00,5.7,1.8,75
2026-02-06 19:00:00,4.8,0.7,77
2026-02-06 20:00:00,4.1,0.1,82
2026-02-06 21:00:00,3.6,-0.3,82
2026-02-06 22:00:00,3.3,-0.6,82
2026-02-06 23:00:00,3.2,-0.4,82
2026-02-07 00:00:00,3.2,-0.6,82
2026-02-07 01:00:00,3.0,-0.9,81
2026-02-07 02:00:00,3.0,-0.6,84
2026-02-07 03:00:00,3.1,-0.1,83
2026-02-07 04:00:00,3.1,-0.2,83
2026-02-07 05:00:00,3.0,-0.6,82
2026-02-07 06:00:00,2.7,-1.0,81
2026-02-07 07:00:00,2.2,-1.7,82
2026-02-07 08:00:00,2.2,-1.7,87
2026-02-07 09:00:00,2.7,-1.5,84
2026-02-07 10:00:00,4.4,0.2,73
2026-02-07 11:00:00,5.9,2.1,68
2026-02-07 12:00:00,7.6,3.6,60
2026-02-07 13:00:00,8.1,4.3,55
2026-02-07 14:00:00,8.1,4.1,52
2026-02-07 15:00:00,8.1,3.6,49
2026-02-07 16:00:00,6.9,2.3,52
2026-02-07 17:00:00,5.9,1.7,56
2026-02-07 18:00:00,5.3,1.4,60
2026-02-07 19:00:00,4.5,0.5,63
2026-02-07 20:00:00,4.2,0.3,66
2026-02-07 21:00:00,3.3,-0.5,69
2026-02-07 22:00:00,2.6,-1.4,71
2026-02-07 23:00:00,2.0,-2.1,72
2026-02-08 00:00:00,1.5,-2.6,73
2026-02-08 01:00:00,1.0,-3.0,75
2026-02-08 02:00:00,0.9,-2.8,79
2026-02-08 03:00:00,0.6,-3.0,81
2026-02-08 04:00:00,0.3,-3.2,82
2026-02-08 05:00:00,0.1,-3.2,84
2026-02-08 06:00:00,-0.2,-3.3,86
2026-02-08 07:00:00,-0.3,-3.5,86
2026-02-08 08:00:00,0.5,-2.7,86
2026-02-08 09:00:00,1.6,-1.3,82
2026-02-08 10:00:00,3.4,0.6,72
2026-02-08 11:00:00,4.8,1.9,62
2026-02-08 12:00:00,5.9,3.6,57
2026-02-08 13:00:00,6.8,4.8,51
2026-02-08 14:00:00,7.0,5.0,48
2026-02-08 15:00:00,7.7,4.9,48
2026-02-08 16:00:00,7.6,4.5,48
2026-02-08 17:00:00,7.2,4.1,51
2026-02-08 18:00:00,5.8,3.2,65
2026-02-08 19:00:00,5.0,2.4,65
2026-02-08 20:00:00,4.3,1.6,70
2026-02-08 21:00:00,4.0,1.1,72
2026-02-08 22:00:00,4.1,0.9,71
2026-02-08 23:00:00,3.7,0.2,72
2026-02-09 00:00:00,3.0,-0.7,72
2026-02-09 01:00:00,2.5,-1.3,71
2026-02-09 02:00:00,2.4,-1.8,70
2026-02-09 03:00:00,2.2,-1.7,70
2026-02-09 04:00:00,1.8,-2.0,71
2026-02-09 05:00:00,1.6,-2.3,70
2026-02-09 06:00:00,2.0,-2.1,66
2026-02-09 07:00:00,2.1,-2.1,64
2026-02-09 08:00:00,2.5,-1.6,64
2026-02-09 09:00:00,3.0,-0.8,63
2026-02-09 10:00:00,3.1,-0.6,65
2026-02-09 11:00:00,3.3,-0.3,67
2026-02-09 12:00:00,4.0,0.4,68
2026-02-09 13:00:00,4.3,0.7,68
2026-02-09 14:00:00,4.7,1.2,69
2026-02-09 15:00:00,4.8,1.6,69
2026-02-09 16:00:00,5.2,1.9,67
2026-02-09 17:00:00,5.1,1.7,67
2026-02-09 18:00:00,4.2,1.4,75
2026-02-09 19:00:00,3.7,0.9,78
2026-02-09 20:00:00,3.4,1.1,87
2026-02-09 21:00:00,3.2,0.6,88
2026-02-09 22:00:00,3.3,0.8,88
2026-02-09 23:00:00,3.3,0.8,89
2026-02-10 00:00:00,3.2,0.6,90
2026-02-10 01:00:00,3.0,0.7,91
2026-02-10 02:00:00,4.0,1.7,93
2026-02-10 03:00:00,4.1,1.7,92
2026-02-10 04:00:00,4.1,1.6,91
2026-02-10 05:00:00,4.0,1.6,89
2026-02-10 06:00:00,3.8,1.7,90
2026-02-10 07:00:00,3.8,1.8,91
2026-02-10 08:00:00,2.2,0.1,97
2026-02-10 09:00:00,3.7,1.5,92
2026-02-10 10:00:00,5.0,2.8,84
2026-02-10 11:00:00,5.9,3.5,80
2026-02-10 12:00:00,6.7,4.0,75
2026-02-10 13:00:00,7.8,5.1,71
2026-02-10 14:00:00,7.7,5.6,71
2026-02-10 15:00:00,9.1,6.7,65
2026-02-10 16:00:00,9.4,7.1,64
2026-02-10 17:00:00,9.2,6.7,66
2026-02-10 18:00:00,7.6,5.0,76
2026-02-10 19:00:00,6.6,3.8,79
2026-02-10 20:00:00,5.6,3.1,89
2026-02-10 21:00:00,5.1,2.9,91
2026-02-10 22:00:00,4.1,2.1,94
2026-02-10 23:00:00,3.7,1.7,95
2026-02-11 00:00:00,3.2,1.3,96
2026-02-11 01:00:00,3.0,1.1,97
2026-02-11 02:00:00,2.3,0.1,99
2026-02-11 03:00:00,2.3,0.2,99
2026-02-11 04:00:00,2.5,0.6,100
2026-02-11 05:00:00,2.5,0.3,100
2026-02-11 06:00:00,2.5,0.3,100
2026-02-11 07:00:00,2.7,-0.0,99
2026-02-11 08:00:00,2.5,-0.2,99
2026-02-11 09:00:00,3.5,1.4,98
2026-02-11 10:00:00,4.5,2.7,93
2026-02-11 11:00:00,6.0,4.3,91
2026-02-11 12:00:00,8.1,6.7,82
2026-02-11 13:00:00,9.9,9.6,77
2026-02-11 14:00:00,10.2,9.5,72
2026-02-11 15:00:00,11.2,9.6,62
2026-02-11 16:00:00,11.5,9.4,56
2026-02-11 17:00:00,11.2,9.4,60
2026-02-11 18:00:00,9.7,8.2,68
2026-02-11 19:00:00,8.4,6.7,72
2026-02-11 20:00:00,8.1,5.9,75
2026-02-11 21:00:00,6.8,4.6,78
2026-02-11 22:00:00,6.1,3.7,80
2026-02-11 23:00:00,5.8,3.3,79
2026-02-12 00:00:00,6.0,3.4,76
2026-02-12 01:00:00,5.8,3.2,75
2026-02-12 02:00:00,5.1,2.5,80
2026-02-12 03:00:00,4.9,2.3,81
2026-02-12 04:00:00,4.8,2.1,83
2026-02-12 05:00:00,4.1,1.6,86
2026-02-12 06:00:00,4.2,1.4,87
2026-02-12 07:00:00,3.9,1.1,87
2026-02-12 08:00:00,4.2,1.4,88
2026-02-12 09:00:00,5.8,3.4,85
2026-02-12 10:00:00,8.1,6.4,81
2026-02-12 11:00:00,10.8,9.2,71
2026-02-12 12:00:00,12.6,11.2,62
2026-02-12 13:00:00,13.6,11.8,59
2026-02-12 14:00:00,14.6,12.6,54
2026-02-12 15:00:00,15.1,13.1,51
2026-02-12 16:00:00,15.0,13.0,51
2026-02-12 17:00:00,14.4,13.3,62
2026-02-12 18:00:00,12.4,11.3,65
2026-02-12 19:00:00,11.0,9.6,69
2026-02-12 20:00:00,10.9,9.6,65
2026-02-12 21:00:00,10.0,8.4,70
2026-02-12 22:00:00,8.8,6.9,78
2026-02-12 23:00:00,8.1,6.1,81
2026-02-13 00:00:00,7.4,5.1,83
2026-02-13 01:00:00,6.7,4.4,85
2026-02-13 02:00:00,6.3,4.1,86
2026-02-13 03:00:00,5.7,3.7,89
2026-02-13 04:00:00,5.3,3.3,89
2026-02-13 05:00:00,5.6,3.3,89
2026-02-13 06:00:00,5.0,2.9,90
2026-02-13 07:00:00,4.8,3.0,90
2026-02-13 08:00:00,6.2,4.3,92
2026-02-13 09:00:00,7.9,6.3,90
2026-02-13 10:00:00,10.0,8.7,85
2026-02-13 11:00:00,12.1,11.0,80
2026-02-13 12:00:00,13.8,13.5,74
2026-02-13 13:00:00,15.1,15.0,68
2026-02-13 14:00:00,15.9,15.4,65
2026-02-13 15:00:00,16.6,15.4,61
2026-02-13 16:00:00,16.7,15.4,60
2026-02-13 17:00:00,16.2,15.6,65
2026-02-13 18:00:00,14.2,13.7,73
2026-02-13 19:00:00,12.9,12.0,76
2026-02-13 20:00:00,12.4,11.0,77
2026-02-13 21:00:00,11.9,10.5,80
2026-02-13 22:00:00,11.1,9.7,83
2026-02-13 23:00:00,10.1,8.7,86
2026-02-14 00:00:00,9.4,7.9,86
2026-02-14 01:00:00,8.9,7.3,86
2026-02-14 02:00:00,8.3,6.7,88
2026-02-14 03:00:00,8.2,6.7,88
2026-02-14 04:00:00,7.8,6.3,90
2026-02-14 05:00:00,7.4,6.0,92
2026-02-14 06:00:00,7.6,5.9,93
2026-02-14 07:00:00,7.8,6.2,94
2026-02-14 08:00:00,8.2,6.6,96
2026-02-14 09:00:00,9.9,8.7,95
2026-02-14 10:00:00,12.1,11.6,87
2026-02-14 11:00:00,14.4,14.0,80
2026-02-14 12:00:00,16.1,16.4,75
2026-02-14 13:00:00,17.6,18.3,69
2026-02-14 14:00:00,18.8,19.2,65
2026-02-14 15:00:00,19.5,19.3,62
2026-02-14 16:00:00,19.6,19.3,62
2026-02-14 17:00:00,19.0,19.4,69
2026-02-14 18:00:00,16.7,17.0,76
2026-02-14 19:00:00,15.8,15.6,77
2026-02-14 20:00:00,15.1,14.2,78
2026-02-14 21:00:00,15.1,14.0,76
2026-02-14 22:00:00,14.8,13.6,77
2026-02-14 23:00:00,14.1,12.9,81
2026-02-15 00:00:00,13.6,12.5,84
2026-02-15 01:00:00,13.2,12.1,87
2026-02-15 02:00:00,12.8,11.6,89
2026-02-15 03:00:00,12.4,11.2,91
2026-02-15 04:00:00,12.1,10.7,91
2026-02-15 05:00:00,11.8,10.4,92
2026-02-15 06:00:00,11.5,10.1,92
2026-02-15 07:00:00,11.2,9.6,92
2026-02-15 08:00:00,11.4,9.8,91
2026-02-15 09:00:00,13.0,11.6,88
2026-02-15 10:00:00,13.9,12.7,86
2026-02-15 11:00:00,15.8,15.1,77
2026-02-15 12:00:00,17.9,17.0,69
2026-02-15 13:00:00,19.2,18.4,62
2026-02-15 14:00:00,17.6,15.5,60
2026-02-15 15:00:00,17.5,15.2,58
2026-02-15 16:00:00,16.4,13.6,60
2026-02-15 17:00:00,14.1,10.7,66
2026-02-15 18:00:00,11.4,7.5,76
2026-02-15 19:00:00,10.2,6.4,82
2026-02-15 20:00:00,10.0,5.5,80
2026-02-15 21:00:00,8.6,3.3,76
2026-02-15 22:00:00,7.3,1.8,66
2026-02-15 23:00:00,6.8,1.1,64
2026-02-16 00:00:00,6.3,0.6,65
2026-02-16 01:00:00,5.7,0.1,72
2026-02-16 02:00:00,4.9,-0.1,78
2026-02-16 03:00:00,4.8,-0.9,72
2026-02-16 04:00:00,4.2,-1.2,77
2026-02-16 05:00:00,3.8,-1.4,81
2026-02-16 06:00:00,3.6,-1.2,83
2026-02-16 07:00:00,3.0,-1.8,84
2026-02-16 08:00:00,3.2,-1.6,86
2026-02-16 09:00:00,3.2,-1.7,84
2026-02-16 10:00:00,3.5,-1.5,80
2026-02-16 11:00:00,4.1,-1.0,74
2026-02-16 12:00:00,4.3,-0.7,74
2026-02-16 13:00:00,4.1,-0.6,77
2026-02-16 14:00:00,2.8,-1.9,84
2026-02-16 15:00:00,2.8,-2.1,80
2026-02-16 16:00:00,2.5,-2.4,81
2026-02-16 17:00:00,2.2,-2.5,83
2026-02-16 18:00:00,2.2,-2.3,83
2026-02-16 19:00:00,2.1,-1.9,84
2026-02-16 20:00:00,2.3,-1.5,81
2026-02-16 21:00:00,1.9,-1.8,82
2026-02-16 22:00:00,2.0,-2.1,79
2026-02-16 23:00:00,1.9,-2.0,79
2026-02-17 00:00:00,1.9,-1.8,78
2026-02-17 01:00:00,1.9,-1.6,78
2026-02-17 02:00:00,2.3,-0.7,83
2026-02-17 03:00:00,2.2,-0.4,84
2026-02-17 04:00:00,1.9,-0.9,85
2026-02-17 05:00:00,1.7,-1.2,86
2026-02-17 06:00:00,1.6,-1.0,86
2026-02-17 07:00:00,1.5,-1.4,87
2026-02-17 08:00:00,1.4,-1.5,88
2026-02-17 09:00:00,1.7,-1.0,87
2026-02-17 10:00:00,3.0,0.4,82
2026-02-17 11:00:00,3.9,1.8,79
2026-02-17 12:00:00,5.6,3.2,74
2026-02-17 13:00:00,6.5,4.0,71
2026-02-17 14:00:00,6.2,3.4,72
2026-02-17 15:00:00,6.6,3.9,71
2026-02-17 16:00:00,6.8,4.3,70
2026-02-17 17:00:00,6.9,4.6,69
2026-02-17 18:00:00,6.8,4.7,75
2026-02-17 19:00:00,6.2,4.0,79
2026-02-17 20:00:00,5.4,2.9,80
2026-02-17 21:00:00,5.1,2.5,82
2026-02-17 22:00:00,4.3,2.0,86
2026-02-17 23:00:00,4.1,1.7,87
2026-02-18 00:00:00,3.6,1.4,88
2026-02-18 01:00:00,3.2,0.7,89
2026-02-18 02:00:00,3.3,1.1,90
2026-02-18 03:00:00,2.8,0.4,91
2026-02-18 04:00:00,2.5,0.0,91
2026-02-18 05:00:00,2.2,-0.3,91
2026-02-18 06:00:00,2.1,-0.0,92
2026-02-18 07:00:00,2.2,0.1,92
2026-02-18 08:00:00,3.0,0.9,97
2026-02-18 09:00:00,4.2,2.3,94
2026-02-18 10:00:00,6.2,4.2,85
2026-02-18 11:00:00,7.7,5.9,80
2026-02-18 12:00:00,9.1,7.6,75
2026-02-18 13:00:00,9.9,8.4,72
2026-02-18 14:00:00,10.4,9.3,68
2026-02-18 15:00:00,11.4,9.9,64
2026-02-18 16:00:00,11.1,9.4,61
2026-02-18 17:00:00,11.0,9.2,60
2026-02-18 18:00:00,9.6,8.1,74
2026-02-18 19:00:00,8.2,6.4,77
2026-02-18 20:00:00,7.9,6.2,82
2026-02-18 21:00:00,8.2,6.2,78
2026-02-18 22:00:00,8.1,6.0,76
2026-02-18 23:00:00,7.9,6.2,80
2026-02-19 00:00:00,7.9,6.4,79
2026-02-19 01:00:00,7.7,6.2,80
2026-02-19 02:00:00,7.7,6.3,82
2026-02-19 03:00:00,7.7,6.3,82
2026-02-19 04:00:00,7.6,6.2,82
2026-02-19 05:00:00,7.2,5.5,85
2026-02-19 06:00:00,6.6,5.0,89
2026-02-19 07:00:00,6.4,5.0,89
2026-02-19 08:00:00,7.1,5.5,90
2026-02-19 09:00:00,8.1,6.7,88
2026-02-19 10:00:00,9.5,8.2,80
2026-02-19 11:00:00,11.8,10.5,69
2026-02-19 12:00:00,13.4,12.6,62
2026-02-19 13:00:00,14.4,13.8,56
2026-02-19 14:00:00,15.0,13.8,51
2026-02-19 15:00:00,15.7,13.8,48
2026-02-19 16:00:00,15.8,13.2,47
2026-02-19 17:00:00,15.1,13.0,53
2026-02-19 18:00:00,13.1,11.1,64
